trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
1-4830-1F6-0083,15:33:00,15:34:00,830012878,6,,,,,1
1-4830-1F6-0083,16:01:00,16:02:00,830012873,7,,,,,1
1-4830-1F6-0083,16:30:00,16:31:00,830012869,8,,,,,1
1-4830-1F6-0083,17:09:00,17:17:00,830012862,9,,,,,1
1-4830-1F6-0083,17:32:00,17:33:00,830012816,10,,,,,1
1-4830-1F6-0083,17:57:00,17:59:00,830012807,11,,,,,1
1-4830-1F6-0083,18:11:00,18:12:00,830012802,12,,,,,1
1-4830-1F6-0083,18:16:00,18:16:00,830012818,13,,,,,1
1-4829-1F7-0083,10:02:00,10:02:00,830012818,1,,,,,1
1-4829-1F7-0083,10:04:00,10:05:00,830012802,2,,,,,1
1-4829-1F7-0083,10:19:00,10:20:00,830012807,3,,,,,1
1-4829-1F7-0083,10:43:00,10:44:00,830012816,4,,,,,1
1-4829-1F7-0083,11:00:00,11:08:00,830012862,5,,,,,1
1-4829-1F7-0083,11:26:00,11:27:00,830012866,6,,,,,1
1-4829-1F7-0083,11:33:00,11:34:00,830012867,7,,,,,1
1-4829-1F7-0083,11:50:00,11:51:00,830012869,8,,,,,1
1-4829-1F7-0083,12:08:00,12:09:00,830012873,9,,,,,1
1-4829-1F7-0083,12:36:00,12:37:00,830012878,10,,,,,1
1-4829-1F7-0083,12:47:00,12:48:00,830012879,11,,,,,1
1-4829-1F7-0083,12:54:00,12:55:00,830012880,12,,,,,1
1-4829-1F7-0083,13:14:00,13:15:00,830012882,13,,,,,1
1-4829-1F7-0083,13:23:00,13:24:00,830012885,14,,,,,1
1-4829-1F7-0083,13:29:00,13:30:00,830012886,15,,,,,1
1-4829-1F7-0083,13:34:00,13:35:00,830012887,16,,,,,1
1-4829-1F7-0083,13:47:00,13:48:00,830012888,17,,,,,1
1-4829-1F7-0083,13:55:00,13:57:00,830012819,18,,,,,1
1-4829-1F7-0083,14:04:00,14:04:00,830012891,19,,,,,1
1-4828-1F8-0083,14:08:00,14:08:00,830012891,1,,,,,1
1-4828-1F8-0083,14:13:00,14:14:00,830012819,2,,,,,1
1-4828-1F8-0083,14:22:00,14:23:00,830012888,3,,,,,1
1-4828-1F8-0083,14:29:00,14:30:00,830012887,4,,,,,1
1-4828-1F8-0083,14:40:00,14:41:00,830012886,5,,,,,1
1-4828-1F8-0083,14:47:00,14:48:00,830012885,6,,,,,1
1-4828-1F8-0083,14:59:00,15:00:00,830012882,7,,,,,1
1-4828-1F8-0083,15:10:00,15:11:00,830012880,8,,,,,1
1-4828-1F8-0083,15:17:00,15:18:00,830012879,9,,,,,1
1-4828-1F8-0083,15:29:00,15:31:00,830012878,10,,,,,1
1-4828-1F8-0083,15:39:00,15:40:00,830012876,11,,,,,1
1-4828-1F8-0083,15:55:00,15:56:00,830012874,12,,,,,1
1-4828-1F8-0083,16:04:00,16:05:00,830012873,13,,,,,1
1-4828-1F8-0083,16:14:00,16:15:00,830012872,14,,,,,1
1-4828-1F8-0083,16:28:00,16:29:00,830012869,15,,,,,1
1-4828-1F8-0083,16:43:00,16:44:00,830012867,16,,,,,1
1-4828-1F8-0083,16:51:00,16:52:00,830012866,17,,,,,1
1-4828-1F8-0083,17:12:00,17:19:00,830012862,18,,,,,1
1-4828-1F8-0083,17:33:00,17:34:00,830012816,19,,,,,1
1-4828-1F8-0083,17:58:00,18:01:00,830012807,20,,,,,1
1-4828-1F8-0083,18:13:00,18:14:00,830012802,21,,,,,1
1-4828-1F8-0083,18:17:00,18:17:00,830012818,22,,,,,1
1-4827-1F9-0083,07:04:00,07:04:00,830012807,1,,,,,1
1-4827-1F9-0083,07:24:00,07:25:00,830012816,2,,,,,1
1-4827-1F9-0083,07:42:00,07:50:00,830012862,3,,,,,1
1-4827-1F9-0083,08:08:00,08:09:00,830012866,4,,,,,1
1-4827-1F9-0083,08:15:00,08:16:00,830012867,5,,,,,1
1-4827-1F9-0083,08:38:00,08:39:00,830012869,6,,,,,1
1-4827-1F9-0083,08:56:00,08:57:00,830012873,7,,,,,1
1-4827-1F9-0083,09:24:00,09:25:00,830012878,8,,,,,1
1-4827-1F9-0083,09:35:00,09:36:00,830012879,9,,,,,1
1-4827-1F9-0083,09:42:00,09:43:00,830012880,10,,,,,1
1-4827-1F9-0083,09:54:00,09:55:00,830012882,11,,,,,1
1-4827-1F9-0083,10:18:00,10:19:00,830012888,12,,,,,1
1-4827-1F9-0083,10:25:00,10:26:00,830012819,13,,,,,1
1-4827-1F9-0083,10:34:00,10:34:00,830012891,14,,,,,1
1-4826-1FA-0083,10:38:00,10:38:00,830012891,1,,,,,1
1-4826-1FA-0083,10:42:00,10:43:00,830012819,2,,,,,1
1-4826-1FA-0083,11:10:00,11:11:00,830012882,3,,,,,1
1-4826-1FA-0083,11:33:00,11:34:00,830012878,4,,,,,1
1-4826-1FA-0083,12:01:00,12:06:00,830012873,5,,,,,1
1-4826-1FA-0083,12:26:00,12:27:00,830012869,6,,,,,1
1-4826-1FA-0083,13:39:00,13:39:00,830012807,7,,,,,1
1-4825-1FB-0083,06:30:00,06:30:00,830012807,1,,,,,1
1-4825-1FB-0083,07:42:00,07:43:00,830012869,2,,,,,1
1-4825-1FB-0083,08:00:00,08:01:00,830012873,3,,,,,1
1-4825-1FB-0083,08:28:00,08:31:00,830012878,4,,,,,1
1-4825-1FB-0083,08:56:00,08:57:00,830012882,5,,,,,1
1-4825-1FB-0083,09:26:00,09:28:00,830012819,6,,,,,1
1-4825-1FB-0083,09:35:00,09:35:00,830012891,7,,,,,1
1-4824-1FC-0083,06:20:00,06:20:00,830012891,1,,,,,1
1-4824-1FC-0083,06:25:00,06:26:00,830012819,2,,,,,1
1-4824-1FC-0083,06:33:00,06:34:00,830012888,3,,,,,1
1-4824-1FC-0083,06:58:00,06:59:00,830012882,4,,,,,1
1-4824-1FC-0083,07:11:00,07:12:00,830012880,5,,,,,1
1-4824-1FC-0083,07:18:00,07:19:00,830012879,6,,,,,1
1-4824-1FC-0083,07:29:00,07:30:00,830012878,7,,,,,1
1-4824-1FC-0083,07:58:00,07:59:00,830012873,8,,,,,1
1-4824-1FC-0083,08:20:00,08:21:00,830012869,9,,,,,1
1-4824-1FC-0083,08:35:00,08:36:00,830012867,10,,,,,1
1-4824-1FC-0083,08:43:00,08:44:00,830012866,11,,,,,1
1-4824-1FC-0083,09:04:00,09:14:00,830012862,12,,,,,1
1-4824-1FC-0083,09:29:00,09:30:00,830012816,13,,,,,1
1-4824-1FC-0083,09:53:00,09:53:00,830012807,14,,,,,1
1-4791-1FD-0083,05:41:00,05:41:00,830012902,1,,,,,1
1-4791-1FD-0083,06:20:00,06:21:00,830012860,2,,,,,1
1-4791-1FD-0083,06:40:00,06:44:00,830012862,3,,,,,1
1-4791-1FD-0083,07:02:00,07:03:00,830012866,4,,,,,1
1-4791-1FD-0083,07:10:00,07:11:00,830012867,5,,,,,1
1-4791-1FD-0083,07:31:00,07:31:00,830012869,6,,,,,1
1-4791-1FE-0083,05:37:00,05:37:00,830012855,1,,,,,1
1-4791-1FE-0083,05:40:00,05:41:00,830012902,2,,,,,1
1-4791-1FE-0083,06:20:00,06:21:00,830012860,3,,,,,1
1-4791-1FE-0083,06:40:00,06:44:00,830012862,4,,,,,1
1-4791-1FE-0083,07:02:00,07:03:00,830012866,5,,,,,1
1-4791-1FE-0083,07:10:00,07:11:00,830012867,6,,,,,1
1-4791-1FE-0083,07:31:00,07:31:00,830012869,7,,,,,1
1-4790-1FF-0083,20:36:00,20:36:00,830012869,1,,,,,1
1-4790-1FF-0083,20:53:00,20:54:00,830012867,2,,,,,1
1-4790-1FF-0083,21:01:00,21:02:00,830012866,3,,,,,1
1-4790-1FF-0083,21:23:00,21:25:00,830012862,4,,,,,1
1-4790-1FF-0083,21:40:00,21:41:00,830012860,5,,,,,1
1-4790-1FF-0083,21:50:00,21:51:00,830012859,6,,,,,1
1-4790-1FF-0083,22:03:00,22:04:00,830012857,7,,,,,1
1-4790-1FF-0083,22:22:00,22:22:00,830012902,8,,,,,1
1-4790-200-0083,20:36:00,20:36:00,830012869,1,,,,,1
1-4790-200-0083,20:53:00,20:54:00,830012867,2,,,,,1
1-4790-200-0083,21:01:00,21:02:00,830012866,3,,,,,1
1-4790-200-0083,21:23:00,21:25:00,830012862,4,,,,,1
1-4790-200-0083,21:40:00,21:41:00,830012860,5,,,,,1
1-4790-200-0083,21:50:00,21:51:00,830012859,6,,,,,1
1-4790-200-0083,22:03:00,22:04:00,830012857,7,,,,,1
1-4790-200-0083,22:22:00,22:23:00,830012902,8,,,,,1
1-4790-200-0083,22:28:00,22:28:00,830012855,9,,,,,1
1-4760-201-0083,18:15:00,18:15:00,830012891,1,,,,,1
1-4760-201-0083,18:20:00,18:21:00,830012819,2,,,,,1
1-4760-201-0083,18:28:00,18:29:00,830012888,3,,,,,1
1-4760-201-0083,18:54:00,18:55:00,830012882,4,,,,,1
1-4760-201-0083,19:07:00,19:08:00,830012880,5,,,,,1
1-4760-201-0083,19:14:00,19:15:00,830012879,6,,,,,1
1-4760-201-0083,19:27:00,19:28:00,830012878,7,,,,,1
1-4760-201-0083,19:36:00,19:37:00,830012876,8,,,,,1
1-4760-201-0083,19:54:00,19:55:00,830012874,9,,,,,1
1-4760-201-0083,20:03:00,20:04:00,830012873,10,,,,,1
1-4760-201-0083,20:13:00,20:14:00,830012872,11,,,,,1
1-4760-201-0083,20:27:00,20:28:00,830012869,12,,,,,1
1-4760-201-0083,20:46:00,20:47:00,830012867,13,,,,,1
1-4760-201-0083,20:54:00,20:55:00,830012866,14,,,,,1
1-4760-201-0083,21:17:00,21:25:00,830012862,15,,,,,1
1-4760-201-0083,21:40:00,21:41:00,830012860,16,,,,,1
1-4760-201-0083,21:49:00,21:50:00,830012859,17,,,,,1
1-4760-201-0083,22:02:00,22:03:00,830012857,18,,,,,1
1-4760-201-0083,22:19:00,22:20:00,830012902,19,,,,,1
1-4760-201-0083,22:24:00,22:24:00,830012855,20,,,,,1
1-4760-202-0083,18:15:00,18:15:00,830012891,1,,,,,1
1-4760-202-0083,18:20:00,18:21:00,830012819,2,,,,,1
1-4760-202-0083,18:28:00,18:29:00,830012888,3,,,,,1
1-4760-202-0083,18:54:00,18:55:00,830012882,4,,,,,1
1-4760-202-0083,19:07:00,19:08:00,830012880,5,,,,,1
1-4760-202-0083,19:14:00,19:15:00,830012879,6,,,,,1
1-4760-202-0083,19:27:00,19:28:00,830012878,7,,,,,1
1-4760-202-0083,19:36:00,19:37:00,830012876,8,,,,,1
1-4760-202-0083,19:54:00,19:55:00,830012874,9,,,,,1
1-4760-202-0083,20:03:00,20:04:00,830012873,10,,,,,1
1-4760-202-0083,20:13:00,20:14:00,830012872,11,,,,,1
1-4760-202-0083,20:27:00,20:28:00,830012869,12,,,,,1
1-4760-202-0083,20:46:00,20:47:00,830012867,13,,,,,1
1-4760-202-0083,20:54:00,20:55:00,830012866,14,,,,,1
1-4760-202-0083,21:17:00,21:25:00,830012862,15,,,,,1
1-4760-202-0083,21:40:00,21:41:00,830012860,16,,,,,1
1-4760-202-0083,21:49:00,21:50:00,830012859,17,,,,,1
1-4760-202-0083,22:02:00,22:03:00,830012857,18,,,,,1
1-4760-202-0083,22:19:00,22:19:00,830012902,19,,,,,1
1-4758-203-0083,16:26:00,16:26:00,830012891,1,,,,,1
1-4758-203-0083,16:31:00,16:32:00,830012819,2,,,,,1
1-4758-203-0083,16:57:00,16:58:00,830012882,3,,,,,1
1-4758-203-0083,17:30:00,17:31:00,830012878,4,,,,,1
1-4758-203-0083,17:57:00,17:58:00,830012873,5,,,,,1
1-4758-203-0083,18:18:00,18:19:00,830012869,6,,,,,1
1-4758-203-0083,18:58:00,19:01:00,830012862,7,,,,,1
1-4758-203-0083,19:17:00,19:18:00,830012860,8,,,,,1
1-4758-203-0083,19:53:00,19:54:00,830012902,9,,,,,1
1-4758-203-0083,19:59:00,19:59:00,830012855,10,,,,,1
1-4758-204-0083,16:26:00,16:26:00,830012891,1,,,,,1
1-4758-204-0083,16:31:00,16:32:00,830012819,2,,,,,1
1-4758-204-0083,16:57:00,16:58:00,830012882,3,,,,,1
1-4758-204-0083,17:30:00,17:31:00,830012878,4,,,,,1
1-4758-204-0083,17:57:00,17:58:00,830012873,5,,,,,1
1-4758-204-0083,18:18:00,18:19:00,830012869,6,,,,,1
1-4758-204-0083,18:58:00,19:01:00,830012862,7,,,,,1
1-4758-204-0083,19:17:00,19:18:00,830012860,8,,,,,1
1-4758-204-0083,19:53:00,19:53:00,830012902,9,,,,,1
1-4757-205-0083,18:00:00,18:00:00,830012902,1,,,,,1
1-4757-205-0083,18:35:00,18:36:00,830012860,2,,,,,1
1-4757-205-0083,18:56:00,19:00:00,830012862,3,,,,,1
1-4757-205-0083,19:39:00,19:40:00,830012869,4,,,,,1
1-4757-205-0083,19:59:00,20:04:00,830012873,5,,,,,1
1-4757-205-0083,20:31:00,20:32:00,830012878,6,,,,,1
1-4757-205-0083,20:57:00,20:58:00,830012882,7,,,,,1
1-4757-205-0083,21:26:00,21:28:00,830012819,8,,,,,1
1-4757-205-0083,21:35:00,21:35:00,830012891,9,,,,,1
1-4757-206-0083,17:57:00,17:57:00,830012855,1,,,,,1
1-4757-206-0083,17:59:00,18:00:00,830012902,2,,,,,1
1-4757-206-0083,18:35:00,18:36:00,830012860,3,,,,,1
1-4757-206-0083,18:56:00,19:00:00,830012862,4,,,,,1
1-4757-206-0083,19:39:00,19:40:00,830012869,5,,,,,1
1-4757-206-0083,19:59:00,20:04:00,830012873,6,,,,,1
1-4757-206-0083,20:31:00,20:32:00,830012878,7,,,,,1
1-4757-206-0083,20:57:00,20:58:00,830012882,8,,,,,1
1-4757-206-0083,21:26:00,21:28:00,830012819,9,,,,,1
1-4757-206-0083,21:35:00,21:35:00,830012891,10,,,,,1
1-4756-207-0083,12:19:00,12:19:00,830012891,1,,,,,1
1-4756-207-0083,12:25:00,12:26:00,830012819,2,,,,,1
1-4756-207-0083,12:33:00,12:34:00,830012888,3,,,,,1
1-4756-207-0083,12:59:00,13:00:00,830012882,4,,,,,1
1-4756-207-0083,13:10:00,13:11:00,830012880,5,,,,,1
1-4756-207-0083,13:17:00,13:18:00,830012879,6,,,,,1
1-4756-207-0083,13:29:00,13:30:00,830012878,7,,,,,1
1-4756-207-0083,13:38:00,13:39:00,830012876,8,,,,,1
1-4756-207-0083,13:56:00,13:57:00,830012874,9,,,,,1
1-4756-207-0083,14:06:00,14:07:00,830012873,10,,,,,1
1-4756-207-0083,14:16:00,14:17:00,830012872,11,,,,,1
1-4756-207-0083,14:30:00,14:31:00,830012869,12,,,,,1
1-4756-207-0083,14:47:00,14:48:00,830012867,13,,,,,1
1-4756-207-0083,14:55:00,14:56:00,830012866,14,,,,,1
1-4756-207-0083,15:16:00,15:24:00,830012862,15,,,,,1
1-4756-207-0083,15:39:00,15:40:00,830012860,16,,,,,1
1-4756-207-0083,15:48:00,15:49:00,830012859,17,,,,,1
1-4756-207-0083,16:02:00,16:03:00,830012857,18,,,,,1
1-4756-207-0083,16:28:00,16:29:00,830012902,19,,,,,1
1-4756-207-0083,16:34:00,16:34:00,830012855,20,,,,,1
1-4756-208-0083,12:19:00,12:19:00,830012891,1,,,,,1
1-4756-208-0083,12:25:00,12:26:00,830012819,2,,,,,1
1-4756-208-0083,12:33:00,12:34:00,830012888,3,,,,,1
1-4756-208-0083,12:59:00,13:00:00,830012882,4,,,,,1
1-4756-208-0083,13:10:00,13:11:00,830012880,5,,,,,1
1-4756-208-0083,13:17:00,13:18:00,830012879,6,,,,,1
1-4756-208-0083,13:29:00,13:30:00,830012878,7,,,,,1
1-4756-208-0083,13:38:00,13:39:00,830012876,8,,,,,1
1-4756-208-0083,13:56:00,13:57:00,830012874,9,,,,,1
1-4756-208-0083,14:06:00,14:07:00,830012873,10,,,,,1
1-4756-208-0083,14:16:00,14:17:00,830012872,11,,,,,1
1-4756-208-0083,14:30:00,14:31:00,830012869,12,,,,,1
1-4756-208-0083,14:47:00,14:48:00,830012867,13,,,,,1
1-4756-208-0083,14:55:00,14:56:00,830012866,14,,,,,1
1-4756-208-0083,15:16:00,15:24:00,830012862,15,,,,,1
1-4756-208-0083,15:39:00,15:40:00,830012860,16,,,,,1
1-4756-208-0083,15:48:00,15:49:00,830012859,17,,,,,1
1-4756-208-0083,16:02:00,16:03:00,830012857,18,,,,,1
1-4756-208-0083,16:28:00,16:28:00,830012902,19,,,,,1
1-4755-209-0083,16:11:00,16:11:00,830012902,1,,,,,1
1-4755-209-0083,16:46:00,16:47:00,830012860,2,,,,,1
1-4755-209-0083,17:07:00,17:13:00,830012862,3,,,,,1
1-4755-209-0083,17:51:00,17:52:00,830012869,4,,,,,1
1-4755-209-0083,18:18:00,18:19:00,830012873,5,,,,,1
1-4755-209-0083,18:46:00,18:48:00,830012878,6,,,,,1
1-4755-209-0083,19:13:00,19:14:00,830012882,7,,,,,1
1-4755-209-0083,19:40:00,19:42:00,830012819,8,,,,,1
1-4755-209-0083,19:49:00,19:49:00,830012891,9,,,,,1
1-4755-20A-0083,16:08:00,16:08:00,830012855,1,,,,,1
1-4755-20A-0083,16:10:00,16:11:00,830012902,2,,,,,1
1-4755-20A-0083,16:46:00,16:47:00,830012860,3,,,,,1
1-4755-20A-0083,17:07:00,17:13:00,830012862,4,,,,,1
1-4755-20A-0083,17:51:00,17:52:00,830012869,5,,,,,1
1-4755-20A-0083,18:18:00,18:19:00,830012873,6,,,,,1
1-4755-20A-0083,18:46:00,18:48:00,830012878,7,,,,,1
1-4755-20A-0083,19:13:00,19:14:00,830012882,8,,,,,1
1-4755-20A-0083,19:40:00,19:42:00,830012819,9,,,,,1
1-4755-20A-0083,19:49:00,19:49:00,830012891,10,,,,,1
1-4754-20B-0083,12:20:00,12:20:00,830012891,1,,,,,1
1-4754-20B-0083,12:26:00,12:27:00,830012819,2,,,,,1
1-4754-20B-0083,12:35:00,12:36:00,830012888,3,,,,,1
1-4754-20B-0083,13:00:00,13:01:00,830012882,4,,,,,1
1-4754-20B-0083,13:13:00,13:14:00,830012880,5,,,,,1
1-4754-20B-0083,13:20:00,13:21:00,830012879,6,,,,,1
1-4754-20B-0083,13:31:00,13:32:00,830012878,7,,,,,1
1-4754-20B-0083,13:40:00,13:41:00,830012876,8,,,,,1
1-4754-20B-0083,13:56:00,13:57:00,830012874,9,,,,,1
1-4754-20B-0083,14:06:00,14:07:00,830012873,10,,,,,1
1-4754-20B-0083,14:16:00,14:17:00,830012872,11,,,,,1
1-4754-20B-0083,14:30:00,14:31:00,830012869,12,,,,,1
1-4754-20B-0083,14:46:00,14:47:00,830012867,13,,,,,1
1-4754-20B-0083,14:55:00,14:56:00,830012866,14,,,,,1
1-4754-20B-0083,15:16:00,15:21:00,830012862,15,,,,,1
1-4754-20B-0083,15:36:00,15:37:00,830012860,16,,,,,1
1-4754-20B-0083,15:46:00,15:47:00,830012859,17,,,,,1
1-4754-20B-0083,15:59:00,16:00:00,830012857,18,,,,,1
1-4754-20B-0083,16:18:00,16:19:00,830012902,19,,,,,1
1-4754-20B-0083,16:23:00,16:23:00,830012855,20,,,,,1
1-4754-20C-0083,12:20:00,12:20:00,830012891,1,,,,,1
1-4754-20C-0083,12:26:00,12:27:00,830012819,2,,,,,1
1-4754-20C-0083,12:35:00,12:36:00,830012888,3,,,,,1
1-4754-20C-0083,13:00:00,13:01:00,830012882,4,,,,,1
1-4754-20C-0083,13:13:00,13:14:00,830012880,5,,,,,1
1-4754-20C-0083,13:20:00,13:21:00,830012879,6,,,,,1
1-4754-20C-0083,13:31:00,13:32:00,830012878,7,,,,,1
1-4754-20C-0083,13:40:00,13:41:00,830012876,8,,,,,1
1-4754-20C-0083,13:56:00,13:57:00,830012874,9,,,,,1
1-4754-20C-0083,14:06:00,14:07:00,830012873,10,,,,,1
1-4754-20C-0083,14:16:00,14:17:00,830012872,11,,,,,1
1-4754-20C-0083,14:30:00,14:31:00,830012869,12,,,,,1
1-4754-20C-0083,14:46:00,14:47:00,830012867,13,,,,,1
1-4754-20C-0083,14:55:00,14:56:00,830012866,14,,,,,1
1-4754-20C-0083,15:16:00,15:21:00,830012862,15,,,,,1
1-4754-20C-0083,15:36:00,15:37:00,830012860,16,,,,,1
1-4754-20C-0083,15:46:00,15:47:00,830012859,17,,,,,1
1-4754-20C-0083,15:59:00,16:00:00,830012857,18,,,,,1
1-4754-20C-0083,16:18:00,16:18:00,830012902,19,,,,,1
1-4753-20D-0083,08:06:00,08:06:00,830012902,1,,,,,1
1-4753-20D-0083,08:41:00,08:42:00,830012860,2,,,,,1
1-4753-20D-0083,09:02:00,09:05:00,830012862,3,,,,,1
1-4753-20D-0083,09:44:00,09:45:00,830012869,4,,,,,1
1-4753-20D-0083,10:02:00,10:03:00,830012873,5,,,,,1
1-4753-20D-0083,10:30:00,10:31:00,830012878,6,,,,,1
1-4753-20D-0083,10:54:00,10:55:00,830012882,7,,,,,1
1-4753-20D-0083,11:22:00,11:24:00,830012819,8,,,,,1
1-4753-20D-0083,11:31:00,11:31:00,830012891,9,,,,,1
1-4753-20E-0083,08:03:00,08:03:00,830012855,1,,,,,1
1-4753-20E-0083,08:05:00,08:06:00,830012902,2,,,,,1
1-4753-20E-0083,08:41:00,08:42:00,830012860,3,,,,,1
1-4753-20E-0083,09:02:00,09:05:00,830012862,4,,,,,1
1-4753-20E-0083,09:44:00,09:45:00,830012869,5,,,,,1
1-4753-20E-0083,10:02:00,10:03:00,830012873,6,,,,,1
1-4753-20E-0083,10:30:00,10:31:00,830012878,7,,,,,1
1-4753-20E-0083,10:54:00,10:55:00,830012882,8,,,,,1
1-4753-20E-0083,11:22:00,11:24:00,830012819,9,,,,,1
1-4753-20E-0083,11:31:00,11:31:00,830012891,10,,,,,1
1-4752-20F-0083,08:30:00,08:30:00,830012891,1,,,,,1
1-4752-20F-0083,08:35:00,08:37:00,830012819,2,,,,,1
1-4752-20F-0083,09:04:00,09:05:00,830012882,3,,,,,1
1-4752-20F-0083,09:29:00,09:31:00,830012878,4,,,,,1
1-4752-20F-0083,09:59:00,10:04:00,830012873,5,,,,,1
1-4752-20F-0083,10:23:00,10:24:00,830012869,6,,,,,1
1-4752-20F-0083,11:04:00,11:09:00,830012862,7,,,,,1
1-4752-20F-0083,11:26:00,11:27:00,830012860,8,,,,,1
1-4752-20F-0083,12:01:00,12:02:00,830012902,9,,,,,1
1-4752-20F-0083,12:06:00,12:06:00,830012855,10,,,,,1
1-4752-210-0083,08:30:00,08:30:00,830012891,1,,,,,1
1-4752-210-0083,08:35:00,08:37:00,830012819,2,,,,,1
1-4752-210-0083,09:04:00,09:05:00,830012882,3,,,,,1
1-4752-210-0083,09:29:00,09:31:00,830012878,4,,,,,1
1-4752-210-0083,09:59:00,10:04:00,830012873,5,,,,,1
1-4752-210-0083,10:23:00,10:24:00,830012869,6,,,,,1
1-4752-210-0083,11:04:00,11:09:00,830012862,7,,,,,1
1-4752-210-0083,11:26:00,11:27:00,830012860,8,,,,,1
1-4752-210-0083,12:01:00,12:01:00,830012902,9,,,,,1
1-4751-211-0083,08:00:00,08:00:00,830012902,1,,,,,1
1-4751-211-0083,08:23:00,08:28:00,830012857,2,,,,,1
1-4751-211-0083,08:41:00,08:42:00,830012859,3,,,,,1
1-4751-211-0083,08:49:00,08:50:00,830012860,4,,,,,1
1-4751-211-0083,09:09:00,09:11:00,830012862,5,,,,,1
1-4751-211-0083,09:34:00,09:35:00,830012867,6,,,,,1
1-4751-211-0083,09:55:00,09:56:00,830012869,7,,,,,1
1-4751-211-0083,10:14:00,10:15:00,830012873,8,,,,,1
1-4751-211-0083,10:45:00,10:46:00,830012878,9,,,,,1
1-4751-211-0083,10:56:00,10:57:00,830012879,10,,,,,1
1-4751-211-0083,11:03:00,11:04:00,830012880,11,,,,,1
1-4751-211-0083,11:15:00,11:16:00,830012882,12,,,,,1
1-4751-211-0083,11:24:00,11:25:00,830012885,13,,,,,1
1-4751-211-0083,11:30:00,11:31:00,830012886,14,,,,,1
1-4751-211-0083,11:35:00,11:36:00,830012887,15,,,,,1
1-4751-211-0083,11:49:00,11:50:00,830012888,16,,,,,1
1-4751-211-0083,11:57:00,11:58:00,830012819,17,,,,,1
1-4751-211-0083,12:05:00,12:05:00,830012891,18,,,,,1
1-4751-212-0083,07:57:00,07:57:00,830012855,1,,,,,1
1-4751-212-0083,07:59:00,08:00:00,830012902,2,,,,,1
1-4751-212-0083,08:23:00,08:28:00,830012857,3,,,,,1
1-4751-212-0083,08:41:00,08:42:00,830012859,4,,,,,1
1-4751-212-0083,08:49:00,08:50:00,830012860,5,,,,,1
1-4751-212-0083,09:09:00,09:11:00,830012862,6,,,,,1
1-4751-212-0083,09:34:00,09:35:00,830012867,7,,,,,1
1-4751-212-0083,09:55:00,09:56:00,830012869,8,,,,,1
1-4751-212-0083,10:14:00,10:15:00,830012873,9,,,,,1
1-4751-212-0083,10:45:00,10:46:00,830012878,10,,,,,1
1-4751-212-0083,10:56:00,10:57:00,830012879,11,,,,,1
1-4751-212-0083,11:03:00,11:04:00,830012880,12,,,,,1
1-4751-212-0083,11:15:00,11:16:00,830012882,13,,,,,1
1-4751-212-0083,11:24:00,11:25:00,830012885,14,,,,,1
1-4751-212-0083,11:30:00,11:31:00,830012886,15,,,,,1
1-4751-212-0083,11:35:00,11:36:00,830012887,16,,,,,1
1-4751-212-0083,11:49:00,11:50:00,830012888,17,,,,,1
1-4751-212-0083,11:57:00,11:58:00,830012819,18,,,,,1
1-4751-212-0083,12:05:00,12:05:00,830012891,19,,,,,1
1-4750-213-0083,06:22:00,06:22:00,830012891,1,,,,,1
1-4750-213-0083,06:27:00,06:28:00,830012819,2,,,,,1
1-4750-213-0083,06:35:00,06:36:00,830012888,3,,,,,1
1-4750-213-0083,06:59:00,07:00:00,830012882,4,,,,,1
1-4750-213-0083,07:09:00,07:10:00,830012880,5,,,,,1
1-4750-213-0083,07:15:00,07:16:00,830012879,6,,,,,1
1-4750-213-0083,07:29:00,07:30:00,830012878,7,,,,,1
1-4750-213-0083,07:57:00,08:02:00,830012873,8,,,,,1
1-4750-213-0083,08:23:00,08:24:00,830012869,9,,,,,1
1-4750-213-0083,09:03:00,09:06:00,830012862,10,,,,,1
1-4750-213-0083,09:22:00,09:23:00,830012860,11,,,,,1
1-4750-213-0083,09:57:00,09:58:00,830012902,12,,,,,1
1-4750-213-0083,10:02:00,10:02:00,830012855,13,,,,,1
1-4750-214-0083,06:22:00,06:22:00,830012891,1,,,,,1
1-4750-214-0083,06:27:00,06:28:00,830012819,2,,,,,1
1-4750-214-0083,06:35:00,06:36:00,830012888,3,,,,,1
1-4750-214-0083,06:59:00,07:00:00,830012882,4,,,,,1
1-4750-214-0083,07:09:00,07:10:00,830012880,5,,,,,1
1-4750-214-0083,07:15:00,07:16:00,830012879,6,,,,,1
1-4750-214-0083,07:29:00,07:30:00,830012878,7,,,,,1
1-4750-214-0083,07:57:00,08:02:00,830012873,8,,,,,1
1-4750-214-0083,08:23:00,08:24:00,830012869,9,,,,,1
1-4750-214-0083,09:03:00,09:06:00,830012862,10,,,,,1
1-4750-214-0083,09:22:00,09:23:00,830012860,11,,,,,1
1-4750-214-0083,09:57:00,09:57:00,830012902,12,,,,,1
1-22075-215-0083,19:30:00,19:30:00,830012882,1,,,,,1
1-22075-215-0083,19:39:00,19:40:00,830012885,2,,,,,1
1-22075-215-0083,19:45:00,19:46:00,830012886,3,,,,,1
1-22075-215-0083,19:51:00,19:52:00,830012887,4,,,,,1
1-22075-215-0083,20:05:00,20:06:00,830012888,5,,,,,1
1-22075-215-0083,20:13:00,20:14:00,830012819,6,,,,,1
